,X-Ray Images,CT-Scans,Label
1354,COVID-19 (603).jpg,coronacases_org_004_z086.png,1
1355,COVID-19 (7).png,coronacases_org_004_z209.png,1
1356,COVID-19 (702).jpg,coronacases_org_004_z200.png,1
1357,COVID-19 (721).jpg,coronacases_org_004_z095.png,1
1358,COVID-19 (719).jpg,coronacases_org_004_z177.png,1
1359,COVID-19 (674).jpg,coronacases_org_004_z210.png,1
1360,COVID-19 (731).jpg,coronacases_org_004_z212.png,1
1361,COVID-19 (627).jpg,coronacases_org_004_z098.png,1
1362,COVID-19 (622).jpg,coronacases_org_004_z198.png,1
1363,COVID-19 (67).jpg,coronacases_org_004_z138.png,1
1364,COVID-19 (696).jpg,coronacases_org_004_z092.png,1
1365,COVID-19 (73).jpg,coronacases_org_004_z114.png,1
1366,COVID-19 (72).jpg,coronacases_org_004_z161.png,1
1367,COVID-19 (711).jpg,coronacases_org_004_z075.png,1
1368,COVID-19 (588).jpg,coronacases_org_004_z078.png,1
1369,COVID-19 (715).jpg,coronacases_org_004_z030.png,1
1370,COVID-19 (641).jpg,coronacases_org_004_z203.png,1
1371,COVID-19 (678).jpg,coronacases_org_004_z071.png,1
1372,COVID-19 (642).jpg,coronacases_org_004_z074.png,1
1373,COVID-19 (628).jpg,coronacases_org_004_z118.png,1
1374,COVID-19 (645).jpg,coronacases_org_004_z176.png,1
1375,COVID-19 (648).jpg,coronacases_org_004_z091.png,1
1376,COVID-19 (723).jpg,coronacases_org_004_z097.png,1
1377,COVID-19 (68).jpg,coronacases_org_004_z083.png,1
1378,COVID-19 (658).jpg,coronacases_org_004_z053.png,1
1379,COVID-19 (714).jpg,coronacases_org_004_z191.png,1
1380,COVID-19 (637).jpg,coronacases_org_004_z112.png,1
1381,COVID-19 (612).jpg,coronacases_org_004_z096.png,1
1382,COVID-19 (65).png,coronacases_org_004_z202.png,1
1383,COVID-19 (680).jpg,coronacases_org_004_z124.png,1
1384,COVID-19 (68).png,coronacases_org_004_z116.png,1
1385,COVID-19 (623).jpg,coronacases_org_004_z133.png,1
1386,COVID-19 (679).jpg,coronacases_org_004_z069.png,1
1387,COVID-19 (611).jpg,coronacases_org_004_z015.png,1
1388,COVID-19 (70).jpg,coronacases_org_004_z020.png,1
1389,COVID-19 (587).jpg,coronacases_org_004_z143.png,1
1390,COVID-19 (63).jpg,coronacases_org_004_z099.png,1
1391,COVID-19 (654).jpg,coronacases_org_004_z084.png,1
1392,COVID-19 (684).jpg,coronacases_org_004_z079.png,1
1393,COVID-19 (663).jpg,coronacases_org_004_z100.png,1
1394,COVID-19 (720).jpg,coronacases_org_004_z041.png,1
1395,COVID-19 (716).jpg,coronacases_org_004_z211.png,1
1396,COVID-19 (63).png,coronacases_org_004_z040.png,1
1397,COVID-19 (6).jpeg,coronacases_org_004_z113.png,1
1398,COVID-19 (7).jpeg,coronacases_org_004_z050.png,1
1399,COVID-19 (676).jpg,coronacases_org_004_z123.png,1
1400,COVID-19 (586).jpg,coronacases_org_004_z021.png,1
1401,COVID-19 (620).jpg,coronacases_org_004_z061.png,1
1402,COVID-19 (64).jpg,coronacases_org_004_z063.png,1
1403,COVID-19 (632).jpg,coronacases_org_004_z137.png,1
1404,COVID-19 (697).jpg,coronacases_org_004_z024.png,1
1405,COVID-19 (66).jpg,coronacases_org_004_z062.png,1
1406,COVID-19 (607).jpg,coronacases_org_004_z104.png,1
1407,COVID-19 (728).jpg,coronacases_org_004_z105.png,1
1408,COVID-19 (605).jpg,coronacases_org_004_z145.png,1
1409,COVID-19 (71).jpg,coronacases_org_004_z157.png,1
1410,COVID-19 (659).jpg,coronacases_org_004_z154.png,1
1411,COVID-19 (727).jpg,coronacases_org_004_z189.png,1
1412,COVID-19 (61).jpg,coronacases_org_004_z132.png,1
1413,COVID-19 (67).png,coronacases_org_004_z090.png,1
1414,COVID-19 (619).jpg,coronacases_org_004_z044.png,1
1415,COVID-19 (610).jpg,coronacases_org_004_z140.png,1
1416,COVID-19 (70).png,coronacases_org_004_z057.png,1
1417,COVID-19 (59).png,coronacases_org_004_z135.png,1
1418,COVID-19 (600).jpg,coronacases_org_004_z148.png,1
1419,COVID-19 (638).jpg,coronacases_org_004_z184.png,1
1420,COVID-19 (630).jpg,coronacases_org_004_z131.png,1
1421,COVID-19 (690).jpg,coronacases_org_004_z195.png,1
1422,COVID-19 (590).jpg,coronacases_org_004_z172.png,1
1423,COVID-19 (726).jpg,coronacases_org_004_z077.png,1
1424,COVID-19 (672).jpg,coronacases_org_004_z180.png,1
1425,COVID-19 (62).png,coronacases_org_005_z039.png,1
1426,COVID-19 (592).jpg,coronacases_org_005_z094.png,1
1427,COVID-19 (670).jpg,coronacases_org_005_z128.png,1
1428,COVID-19 (71).png,coronacases_org_005_z074.png,1
1429,COVID-19 (661).jpg,coronacases_org_005_z007.png,1
1430,COVID-19 (729).jpg,coronacases_org_005_z033.png,1
1431,COVID-19 (64).png,coronacases_org_005_z016.png,1
1432,COVID-19 (695).jpg,coronacases_org_004_z259.png,1
1433,COVID-19 (58).png,coronacases_org_004_z246.png,1
1434,COVID-19 (701).jpg,coronacases_org_005_z050.png,1
1435,COVID-19 (647).jpg,coronacases_org_005_z003.png,1
1436,COVID-19 (61).png,coronacases_org_004_z239.png,1
1437,COVID-19 (643).jpg,coronacases_org_005_z132.png,1
1438,COVID-19 (683).jpg,coronacases_org_005_z090.png,1
1439,COVID-19 (636).jpg,coronacases_org_005_z005.png,1
1440,COVID-19 (675).jpg,coronacases_org_005_z140.png,1
1441,COVID-19 (717).jpg,coronacases_org_004_z218.png,1
1442,COVID-19 (644).jpg,coronacases_org_005_z114.png,1
1443,COVID-19 (591).jpg,coronacases_org_004_z255.png,1
1444,COVID-19 (69).jpg,coronacases_org_004_z267.png,1
1445,COVID-19 (629).jpg,coronacases_org_005_z141.png,1
1446,COVID-19 (700).jpg,coronacases_org_004_z233.png,1
1447,COVID-19 (677).jpg,coronacases_org_004_z270.png,1
1448,COVID-19 (601).jpg,coronacases_org_005_z068.png,1
1449,COVID-19 (655).jpg,coronacases_org_005_z097.png,1
1450,COVID-19 (66).png,coronacases_org_005_z133.png,1
1451,COVID-19 (718).jpg,coronacases_org_005_z010.png,1
1452,COVID-19 (639).jpg,coronacases_org_005_z082.png,1
1453,COVID-19 (585).jpg,coronacases_org_005_z012.png,1
1454,COVID-19 (666).jpg,coronacases_org_004_z227.png,1
1455,COVID-19 (851).jpg,coronacases_org_004_z244.png,1
1456,COVID-19 (874).jpg,coronacases_org_005_z014.png,1
1457,COVID-19 (855).jpg,coronacases_org_004_z269.png,1
1458,COVID-19 (734).jpg,coronacases_org_004_z237.png,1
1459,COVID-19 (9).jpg,coronacases_org_004_z217.png,1
1460,COVID-19 (736).jpg,coronacases_org_005_z109.png,1
1461,COVID-19 (81).jpg,coronacases_org_005_z113.png,1
1462,COVID-19 (871).jpg,coronacases_org_005_z051.png,1
1463,COVID-19 (735).jpg,coronacases_org_005_z102.png,1
1464,COVID-19 (83).png,coronacases_org_005_z066.png,1
1465,COVID-19 (772).jpg,coronacases_org_005_z018.png,1
1466,COVID-19 (92).png,coronacases_org_004_z241.png,1
1467,COVID-19 (842).jpg,coronacases_org_005_z052.png,1
1468,COVID-19 (789).jpg,coronacases_org_005_z045.png,1
1469,COVID-19 (748).jpg,coronacases_org_004_z232.png,1
1470,COVID-19 (749).jpg,coronacases_org_005_z143.png,1
1471,COVID-19 (873).jpg,coronacases_org_005_z087.png,1
1472,COVID-19 (765).jpg,coronacases_org_004_z251.png,1
1473,COVID-19 (88).jpg,coronacases_org_005_z055.png,1
1474,COVID-19 (86).jpg,coronacases_org_004_z256.png,1
1475,COVID-19 (763).jpg,coronacases_org_004_z221.png,1
1476,COVID-19 (824).jpg,coronacases_org_005_z061.png,1
1477,COVID-19 (782).jpg,coronacases_org_005_z137.png,1
1478,COVID-19 (75).png,coronacases_org_005_z042.png,1
1479,COVID-19 (860).jpg,coronacases_org_005_z065.png,1
1480,COVID-19 (807).jpg,coronacases_org_005_z017.png,1
1481,COVID-19 (768).jpg,coronacases_org_005_z023.png,1
1482,COVID-19 (764).jpg,coronacases_org_005_z130.png,1
1483,COVID-19 (870).jpg,coronacases_org_005_z047.png,1
1484,COVID-19 (88).png,coronacases_org_004_z223.png,1
1485,COVID-19 (750).jpg,coronacases_org_005_z129.png,1
1486,COVID-19 (836).jpg,coronacases_org_005_z030.png,1
1487,COVID-19 (87).png,coronacases_org_004_z243.png,1
1488,COVID-19 (76).jpg,coronacases_org_005_z028.png,1
1489,COVID-19 (823).jpg,coronacases_org_005_z032.png,1
1490,COVID-19 (767).jpg,coronacases_org_004_z247.png,1
1491,COVID-19 (821).jpg,coronacases_org_005_z100.png,1
1492,COVID-19 (856).jpg,coronacases_org_004_z260.png,1
1493,COVID-19 (89).png,coronacases_org_005_z098.png,1
1494,COVID-19 (746).jpg,coronacases_org_005_z136.png,1
1495,COVID-19 (791).jpg,coronacases_org_004_z261.png,1
1496,COVID-19 (877).jpg,coronacases_org_005_z063.png,1
1497,COVID-19 (818).jpg,coronacases_org_005_z015.png,1
1498,COVID-19 (82).png,coronacases_org_005_z036.png,1
1499,COVID-19 (816).jpg,coronacases_org_004_z230.png,1
1500,COVID-19 (787).jpg,coronacases_org_005_z135.png,1
1501,COVID-19 (868).jpg,coronacases_org_005_z106.png,1
1502,COVID-19 (80).png,coronacases_org_005_z073.png,1
1503,COVID-19 (75).jpg,coronacases_org_005_z142.png,1
1504,COVID-19 (79).jpg,coronacases_org_005_z101.png,1
1505,COVID-19 (878).jpg,coronacases_org_005_z122.png,1
1506,COVID-19 (86).png,coronacases_org_005_z139.png,1
1507,COVID-19 (857).jpg,coronacases_org_005_z004.png,1
1508,COVID-19 (762).jpg,coronacases_org_005_z116.png,1
1509,COVID-19 (863).jpg,coronacases_org_005_z034.png,1
1510,COVID-19 (738).jpg,coronacases_org_005_z038.png,1
1511,COVID-19 (753).jpg,coronacases_org_004_z235.png,1
1512,COVID-19 (747).jpg,coronacases_org_005_z046.png,1
1513,COVID-19 (91).png,coronacases_org_005_z037.png,1
1514,COVID-19 (830).jpg,coronacases_org_005_z107.png,1
1515,COVID-19 (80).jpg,coronacases_org_004_z258.png,1
1516,COVID-19 (846).jpg,coronacases_org_005_z131.png,1
1517,COVID-19 (806).jpg,coronacases_org_004_z253.png,1
1518,COVID-19 (875).jpg,coronacases_org_004_z222.png,1
1519,COVID-19 (85).jpg,coronacases_org_005_z088.png,1
1520,COVID-19 (83).jpg,coronacases_org_004_z240.png,1
1521,COVID-19 (769).jpg,coronacases_org_004_z263.png,1
1522,COVID-19 (84).png,coronacases_org_005_z031.png,1
1523,COVID-19 (804).jpg,coronacases_org_004_z229.png,1
1524,COVID-19 (780).jpg,coronacases_org_004_z225.png,1
1525,COVID-19 (817).jpg,coronacases_org_005_z043.png,1
1526,COVID-19 (792).jpg,coronacases_org_004_z249.png,1
1527,COVID-19 (783).jpg,coronacases_org_005_z104.png,1
1528,COVID-19 (822).jpg,coronacases_org_005_z026.png,1
1529,COVID-19 (803).jpg,coronacases_org_005_z057.png,1
1530,COVID-19 (745).jpg,coronacases_org_004_z226.png,1
1531,COVID-19 (737).jpg,coronacases_org_005_z146.png,1
1532,COVID-19 (733).jpg,coronacases_org_005_z029.png,1
1533,COVID-19 (770).jpg,coronacases_org_004_z248.png,1
1534,COVID-19 (771).jpg,coronacases_org_004_z220.png,1
1535,COVID-19 (77).png,coronacases_org_005_z041.png,1
1536,COVID-19 (751).jpg,coronacases_org_005_z145.png,1
1537,COVID-19 (790).jpg,coronacases_org_005_z035.png,1
1538,COVID-19 (825).jpg,coronacases_org_005_z148.png,1
1539,COVID-19 (810).jpg,coronacases_org_005_z083.png,1
1540,COVID-19 (845).jpg,coronacases_org_005_z105.png,1
1541,COVID-19 (74).jpg,coronacases_org_005_z123.png,1
1542,COVID-19 (784).jpg,coronacases_org_004_z228.png,1
1543,COVID-19 (755).jpg,coronacases_org_005_z019.png,1
1544,COVID-19 (801).jpg,coronacases_org_004_z262.png,1
1545,COVID-19 (805).jpg,coronacases_org_005_z079.png,1
1546,COVID-19 (826).jpg,coronacases_org_005_z058.png,1
1547,COVID-19 (809).jpg,coronacases_org_005_z099.png,1
1548,COVID-19 (799).jpg,coronacases_org_005_z022.png,1
1549,COVID-19 (835).jpg,coronacases_org_004_z234.png,1
1550,COVID-19 (839).jpg,coronacases_org_005_z084.png,1
1551,COVID-19 (756).jpg,coronacases_org_005_z085.png,1
1552,COVID-19 (844).jpg,coronacases_org_005_z080.png,1
1553,COVID-19 (744).jpg,coronacases_org_005_z103.png,1
1554,COVID-19 (81).png,coronacases_org_005_z092.png,1
1555,COVID-19 (754).jpg,coronacases_org_005_z124.png,1
1556,COVID-19 (872).jpg,coronacases_org_004_z224.png,1
1557,COVID-19 (773).jpg,coronacases_org_005_z110.png,1
1558,COVID-19 (788).jpg,coronacases_org_004_z242.png,1
1559,COVID-19 (85).png,coronacases_org_005_z093.png,1
1560,COVID-19 (9).jpeg,coronacases_org_004_z264.png,1
1561,COVID-19 (840).jpg,coronacases_org_005_z127.png,1
1562,COVID-19 (785).jpg,coronacases_org_005_z053.png,1
1563,COVID-19 (732).jpg,coronacases_org_005_z126.png,1
1564,COVID-19 (853).jpg,coronacases_org_004_z236.png,1
1565,COVID-19 (774).jpg,coronacases_org_005_z020.png,1
1566,COVID-19 (819).jpg,coronacases_org_005_z144.png,1
1567,COVID-19 (9).png,coronacases_org_005_z060.png,1
1568,COVID-19 (82).jpg,coronacases_org_004_z254.png,1
1569,COVID-19 (87).jpg,coronacases_org_005_z040.png,1
1570,COVID-19 (800).jpg,coronacases_org_005_z001.png,1
1571,COVID-19 (832).jpg,coronacases_org_005_z006.png,1
1572,COVID-19 (828).jpg,coronacases_org_005_z138.png,1
1573,COVID-19 (76).png,coronacases_org_005_z011.png,1
1574,COVID-19 (766).jpg,coronacases_org_004_z216.png,1
1575,COVID-19 (820).jpg,coronacases_org_005_z062.png,1
1576,COVID-19 (74).png,coronacases_org_005_z025.png,1
1577,COVID-19 (78).jpg,coronacases_org_005_z117.png,1
1578,COVID-19 (798).jpg,coronacases_org_004_z266.png,1
1579,COVID-19 (843).jpg,coronacases_org_004_z257.png,1
1580,COVID-19 (861).jpg,coronacases_org_005_z059.png,1
1581,COVID-19 (786).jpg,coronacases_org_005_z096.png,1
1582,COVID-19 (752).jpg,coronacases_org_005_z013.png,1
1583,COVID-19 (90).jpg,coronacases_org_005_z054.png,1
1584,COVID-19 (90).png,coronacases_org_005_z089.png,1
1585,COVID-19 (859).jpg,coronacases_org_005_z077.png,1
1586,COVID-19 (84).jpg,coronacases_org_004_z265.png,1
1587,COVID-19 (862).jpg,coronacases_org_005_z086.png,1
1588,COVID-19 (876).jpg,coronacases_org_004_z250.png,1
1589,COVID-19 (8).png,coronacases_org_005_z009.png,1
1590,COVID-19 (78).png,coronacases_org_005_z070.png,1
1591,COVID-19 (841).jpg,coronacases_org_005_z076.png,1
1592,COVID-19 (838).jpg,coronacases_org_005_z075.png,1
1593,COVID-19 (865).jpg,coronacases_org_005_z024.png,1
1594,COVID-19 (852).jpg,coronacases_org_005_z095.png,1
1595,COVID-19 (8).jpeg,coronacases_org_005_z147.png,1
1596,COVID-19 (827).jpg,coronacases_org_004_z215.png,1
1597,COVID-19 (8).jpg,coronacases_org_005_z121.png,1
1598,COVID-19 (808).jpg,coronacases_org_005_z056.png,1
1599,COVID-19 (89).jpg,coronacases_org_005_z118.png,1
1600,COVID-19 (831).jpg,coronacases_org_005_z112.png,1
1601,COVID-19 (864).jpg,coronacases_org_005_z069.png,1
1602,COVID-19 (858).jpg,coronacases_org_005_z048.png,1
1603,COVID-19 (79).png,coronacases_org_005_z027.png,1
1604,COVID-19 (837).jpg,coronacases_org_005_z049.png,1
1605,COVID-19 (834).jpg,coronacases_org_005_z071.png,1
1606,COVID-19 (92).jpg,coronacases_org_005_z072.png,1
1607,COVID-19 (866).jpg,coronacases_org_005_z081.png,1
1608,COVID-19 (854).jpg,coronacases_org_004_z238.png,1
1609,COVID-19 (781).jpg,coronacases_org_005_z008.png,1
1610,COVID-19 (794).jpg,coronacases_org_005_z044.png,1
1611,COVID-19 (802).jpg,coronacases_org_005_z091.png,1
1612,COVID-19(166).png,coronacases_org_004_z268.png,1
1613,COVID-19(145).png,coronacases_org_004_z231.png,1
1614,COVID-19(136).png,coronacases_org_004_z245.png,1
1615,COVID-19(175).png,coronacases_org_005_z115.png,1
1616,COVID-19 (97).png,coronacases_org_005_z002.png,1
1617,COVID-19(177).png,coronacases_org_005_z064.png,1
1618,COVID-19 (94).jpg,coronacases_org_004_z219.png,1
1619,COVID-19(165).png,coronacases_org_005_z111.png,1
1620,COVID-19(138).png,coronacases_org_005_z119.png,1
1621,COVID-19 (94).png,coronacases_org_005_z134.png,1
1622,COVID-19(161).png,coronacases_org_005_z108.png,1
1623,COVID-19(151).png,coronacases_org_005_z078.png,1
1624,COVID-19(164).png,coronacases_org_005_z149.png,1
1625,COVID-19(178).png,coronacases_org_005_z125.png,1
1626,COVID-19(155).png,coronacases_org_005_z021.png,1
1627,COVID-19(141).png,coronacases_org_005_z067.png,1
1628,COVID-19(146).png,coronacases_org_004_z252.png,1
1629,COVID-19(142).png,coronacases_org_005_z120.png,1
1630,COVID-19(148).png,coronacases_org_005_z164.png,1
1631,COVID-19(158).png,coronacases_org_006_z003.png,1
1632,COVID-19(140).png,coronacases_org_005_z150.png,1
1633,COVID-19(170).png,coronacases_org_005_z248.png,1
1634,COVID-19 (96).png,coronacases_org_006_z048.png,1
1635,COVID-19(168).png,coronacases_org_005_z244.png,1
1636,COVID-19(163).png,coronacases_org_005_z276.png,1
1637,COVID-19 (95).jpg,coronacases_org_005_z213.png,1
1638,COVID-19(153).png,coronacases_org_005_z246.png,1
1639,COVID-19 (93).png,coronacases_org_005_z179.png,1
1640,COVID-19 (99).jpg,coronacases_org_005_z260.png,1
1641,COVID-19(169).png,coronacases_org_005_z264.png,1
1642,COVID-19(160).png,coronacases_org_005_z186.png,1
1643,COVID-19(154).png,coronacases_org_006_z023.png,1
1644,COVID-19(149).png,coronacases_org_005_z225.png,1
1645,COVID-19 (99).png,coronacases_org_005_z231.png,1
1646,COVID-19(143).png,coronacases_org_006_z030.png,1
1647,COVID-19(156).png,coronacases_org_005_z238.png,1
1648,COVID-19(157).png,coronacases_org_005_z163.png,1
1649,COVID-19 (97).jpg,coronacases_org_006_z017.png,1
1650,COVID-19(150).png,coronacases_org_005_z229.png,1
1651,COVID-19(134).png,coronacases_org_006_z002.png,1
1652,COVID-19 (98).jpg,coronacases_org_005_z208.png,1
1653,COVID-19(144).png,coronacases_org_005_z192.png,1
1654,COVID-19(139).png,coronacases_org_005_z200.png,1
1655,COVID-19(147).png,coronacases_org_005_z279.png,1
1656,COVID-19(171).png,coronacases_org_005_z268.png,1
1657,COVID-19(152).png,coronacases_org_006_z035.png,1
1658,COVID-19 (95).png,coronacases_org_005_z275.png,1
1659,COVID-19(173).png,coronacases_org_006_z027.png,1
1660,COVID-19(162).png,coronacases_org_005_z209.png,1
1661,COVID-19(167).png,coronacases_org_005_z203.png,1
1662,COVID-19 (98).png,coronacases_org_005_z173.png,1
1663,COVID-19(159).png,coronacases_org_005_z172.png,1
1664,COVID-19(137).png,coronacases_org_005_z235.png,1
1665,COVID-19(176).png,coronacases_org_005_z189.png,1
1666,COVID-19 (96).jpg,coronacases_org_005_z230.png,1
1667,COVID-19(180).png,coronacases_org_006_z039.png,1
1668,COVID-19(200).png,coronacases_org_005_z282.png,1
1669,COVID-19(195).png,coronacases_org_006_z044.png,1
1670,COVID-19(199).png,coronacases_org_006_z062.png,1
1671,COVID-19(193).png,coronacases_org_005_z220.png,1
1672,COVID-19(206).png,coronacases_org_005_z237.png,1
1673,COVID-19(197).png,coronacases_org_005_z288.png,1
1674,COVID-19(213).png,coronacases_org_005_z240.png,1
1675,COVID-19(179).png,coronacases_org_005_z188.png,1
1676,COVID-19(182).png,coronacases_org_005_z174.png,1
1677,COVID-19(184).png,coronacases_org_006_z042.png,1
1678,COVID-19(196).png,coronacases_org_006_z028.png,1
1679,COVID-19(181).png,coronacases_org_006_z001.png,1
1680,COVID-19(209).png,coronacases_org_005_z261.png,1
1681,COVID-19(188).png,coronacases_org_005_z284.png,1
1682,COVID-19(187).png,coronacases_org_005_z251.png,1
1683,COVID-19(219).png,coronacases_org_005_z266.png,1
1684,COVID-19(212).png,coronacases_org_005_z216.png,1
1685,COVID-19(189).png,coronacases_org_005_z168.png,1
1686,COVID-19(207).png,coronacases_org_006_z054.png,1
1687,COVID-19(215).png,coronacases_org_006_z007.png,1
1688,COVID-19(191).png,coronacases_org_006_z036.png,1
1689,COVID-19(205).png,coronacases_org_005_z151.png,1
1690,COVID-19(194).png,coronacases_org_006_z020.png,1
1691,COVID-19(214).png,coronacases_org_005_z223.png,1
1692,COVID-19(192).png,coronacases_org_005_z154.png,1
1693,COVID-19(208).png,coronacases_org_006_z029.png,1
1694,COVID-19(216).png,coronacases_org_005_z166.png,1
1695,COVID19_003.jpg,coronacases_org_006_z056.png,1
1696,COVID-19(190).png,coronacases_org_006_z060.png,1
1697,COVID-19(218).png,coronacases_org_006_z006.png,1
1698,COVID-19(210).png,coronacases_org_006_z013.png,1
1699,COVID-19(202).png,coronacases_org_006_z011.png,1
1700,COVID-19(204).png,coronacases_org_005_z205.png,1
1701,COVID19_001.jpg,coronacases_org_005_z228.png,1
1702,COVID19_000.jpg,coronacases_org_006_z037.png,1
1703,COVID19_002.jpg,coronacases_org_005_z158.png,1
1704,COVID-19(211).png,coronacases_org_005_z175.png,1
1705,COVID-19(203).png,coronacases_org_006_z033.png,1
1706,COVID-19(183).png,coronacases_org_005_z187.png,1
1707,COVID-19(198).png,coronacases_org_005_z204.png,1
1708,COVID-19(185).png,coronacases_org_005_z207.png,1
1709,COVID19_048.jpg,coronacases_org_005_z265.png,1
1710,COVID19_042.jpg,coronacases_org_005_z160.png,1
1711,COVID19_006.jpg,coronacases_org_005_z277.png,1
1712,COVID19_030.jpg,coronacases_org_006_z040.png,1
1713,COVID19_032.jpg,coronacases_org_005_z269.png,1
1714,COVID19_036.jpg,coronacases_org_005_z263.png,1
1715,COVID19_024.jpg,coronacases_org_005_z190.png,1
1716,COVID19_004.jpg,coronacases_org_005_z249.png,1
1717,COVID19_041.jpg,coronacases_org_005_z233.png,1
1718,COVID19_043.jpg,coronacases_org_006_z046.png,1
1719,COVID19_029.jpg,coronacases_org_005_z201.png,1
1720,COVID19_021.jpg,coronacases_org_005_z252.png,1
1721,COVID19_022.jpg,coronacases_org_006_z022.png,1
1722,COVID19_033.jpg,coronacases_org_005_z193.png,1
1723,COVID19_051.jpg,coronacases_org_006_z016.png,1
1724,COVID19_050.jpg,coronacases_org_006_z004.png,1
1725,COVID19_034.jpg,coronacases_org_005_z156.png,1
1726,COVID19_005.jpg,coronacases_org_005_z274.png,1
1727,COVID19_020.jpg,coronacases_org_005_z218.png,1
1728,COVID19_008.jpg,coronacases_org_006_z041.png,1
1729,COVID19_009.jpg,coronacases_org_005_z180.png,1
1730,COVID19_031.jpg,coronacases_org_005_z255.png,1
1731,COVID19_053.jpg,coronacases_org_006_z014.png,1
1732,COVID19_026.jpg,coronacases_org_006_z045.png,1
1733,COVID19_039.jpg,coronacases_org_005_z287.png,1
1734,COVID19_035.jpg,coronacases_org_005_z152.png,1
1735,COVID19_007.jpg,coronacases_org_005_z159.png,1
1736,COVID19_092.jpg,coronacases_org_005_z253.png,1
1737,COVID19_091.jpg,coronacases_org_006_z049.png,1
1738,COVID19_067.jpg,coronacases_org_006_z019.png,1
1739,COVID19_082.jpg,coronacases_org_005_z256.png,1
1740,COVID19_073.jpg,coronacases_org_005_z215.png,1
1741,COVID19_090.jpg,coronacases_org_005_z243.png,1
1742,COVID19_086.jpg,coronacases_org_005_z258.png,1
1743,COVID19_088.jpg,coronacases_org_005_z170.png,1
1744,COVID19_079.jpg,coronacases_org_006_z038.png,1
1745,COVID19_076.jpg,coronacases_org_006_z031.png,1
1746,COVID19_080.jpg,coronacases_org_006_z025.png,1
1747,COVID19_089.jpg,coronacases_org_005_z161.png,1
1748,COVID19_083.jpg,coronacases_org_005_z232.png,1
1749,COVID19_095.jpg,coronacases_org_005_z221.png,1
1750,COVID19_146.jpg,coronacases_org_005_z236.png,1
1751,COVID19_112.jpg,coronacases_org_006_z057.png,1
1752,COVID19_135.jpg,coronacases_org_005_z162.png,1
1753,COVID19_103.jpg,coronacases_org_005_z196.png,1
1754,COVID19_143.jpg,coronacases_org_005_z245.png,1
1755,COVID19_109.jpg,coronacases_org_005_z167.png,1
1756,COVID19_142.jpg,coronacases_org_006_z052.png,1
1757,COVID19_139.jpg,coronacases_org_006_z053.png,1
1758,COVID19_137.jpg,coronacases_org_005_z212.png,1
1759,COVID19_096.jpg,coronacases_org_006_z061.png,1
1760,COVID19_101.jpg,coronacases_org_006_z043.png,1
1761,COVID19_099.jpg,coronacases_org_005_z219.png,1
1762,COVID19_115.jpg,coronacases_org_005_z259.png,1
1763,COVID19_106.jpg,coronacases_org_005_z181.png,1
1764,COVID19_093.jpg,coronacases_org_006_z009.png,1
1765,COVID19_148.jpg,coronacases_org_005_z171.png,1
1766,COVID19_130.jpg,coronacases_org_005_z211.png,1
1767,COVID19_105.jpg,coronacases_org_005_z183.png,1
1768,COVID19_140.jpg,coronacases_org_005_z272.png,1
1769,COVID19_104.jpg,coronacases_org_005_z185.png,1
1770,COVID19_138.jpg,coronacases_org_006_z063.png,1
1771,COVID19_107.jpg,coronacases_org_005_z157.png,1
1772,COVID19_131.jpg,coronacases_org_006_z051.png,1
1773,COVID19_117.jpg,coronacases_org_005_z247.png,1
1774,COVID19_129.jpg,coronacases_org_005_z262.png,1
1775,COVID19_110.jpg,coronacases_org_005_z177.png,1
1776,COVID19_114.jpg,coronacases_org_005_z184.png,1
1777,COVID19_141.jpg,coronacases_org_005_z226.png,1
1778,COVID19_133.jpg,coronacases_org_006_z032.png,1
1779,COVID19_097.jpg,coronacases_org_005_z250.png,1
1780,COVID19_128.jpg,coronacases_org_005_z210.png,1
1781,COVID19_113.jpg,coronacases_org_006_z059.png,1
1782,COVID19_134.jpg,coronacases_org_005_z234.png,1
1783,COVID19_094.jpg,coronacases_org_005_z202.png,1
1784,COVID19_111.jpg,coronacases_org_005_z198.png,1
1785,COVID19_098.jpg,coronacases_org_006_z008.png,1
1786,COVID19_144.jpg,coronacases_org_006_z055.png,1
1787,COVID19_118.jpg,coronacases_org_006_z015.png,1
1788,COVID19_121.jpg,coronacases_org_005_z224.png,1
1789,a38e1877.jpg,coronacases_org_005_z285.png,1
1790,COVID19_156.jpg,coronacases_org_005_z267.png,1
1791,MERS-CoV-1-s2.0-S0378603X1500248X-gr4e.jpg,coronacases_org_005_z280.png,1
1792,D5ACAA93-C779-4E22-ADFA-6A220489F840.jpeg,coronacases_org_005_z257.png,1
1793,a361d7b7.jpg,coronacases_org_006_z018.png,1
1794,a132d8b6.png,coronacases_org_005_z270.png,1
1795,F2DE909F-E19C-4900-92F5-8F435B031AC6.jpeg,coronacases_org_006_z012.png,1
1796,D7AF463C-2369-492D-908D-BE1911CCD74C.jpeg,coronacases_org_005_z281.png,1
1797,SARS-10.1148rg.242035193-g04mr34g07a-Fig7a-day5.jpeg,coronacases_org_005_z271.png,1
1798,X-ray_of_cyst_in_pneumocystis_pneumonia_1.jpg,coronacases_org_005_z153.png,1
1799,SARS-10.1148rg.242035193-g04mr34g0-Fig8b-day5.jpeg,coronacases_org_005_z241.png,1
1800,SARS-10.1148rg.242035193-g04mr34g09a-Fig9a-day17.jpeg,coronacases_org_005_z222.png,1
